sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft
2021-12-01,975000,,47.394692485914554,-122.09026585074872,2220,108028,1995,0,0,2220,8,0,3,1.0,3,2,1,0,0,650
2021-10-20,405000,,47.49809729818479,-122.34766475130692,760,5133,1917,0,0,760,6,0,3,1.0,2,1,0,0,0,0
2021-11-30,360000,2.0,47.32909879140966,-122.30067786214632,1120,9583,1940,0,420,700,6,6,3,1.0,2,0,1,1,0,0
2021-11-19,1100000,,47.548716607180566,-122.17698159027928,1940,8400,1965,0,0,950,8,0,3,2.0,4,1,1,1,0,500
2021-12-02,590000,2.0,47.51740415385611,-122.26711219797008,1320,5650,1947,0,0,1320,7,0,3,1.0,4,2,0,0,0,0
2021-12-02,680000,2.0,47.34915857220555,-122.10663438167772,1780,69696,1973,0,580,1200,8,7,5,1.0,3,1,1,0,0,480
2021-11-30,950000,2.0,47.66927083165527,-122.36543336959066,2390,5000,1912,0,800,1060,7,6,3,1.5,3,2,0,1,0,0
2021-11-30,561000,4.0,47.34241431706359,-122.27460871868904,1980,7350,1978,0,800,1180,7,7,4,1.0,3,1,2,0,300,230
2021-11-16,1650000,2.0,47.590601571254126,-122.0840357085658,2650,11870,1993,0,0,1410,9,0,3,2.0,3,2,0,1,0,690
2021-11-18,1078800,2.0,47.72733977320995,-122.23976391063589,1490,10800,1967,0,0,1490,7,0,5,1.0,3,1,1,0,0,320
2021-11-18,810000,1.0,47.44058983623994,-122.1427370110672,1990,8352,1985,0,0,1070,8,0,3,2.0,3,2,0,1,0,505
2021-11-09,1710000,,47.578469755980606,-122.2248123182712,1750,11250,1957,0,550,1200,7,5,4,1.0,4,1,1,0,0,0
2021-11-23,975000,4.0,47.66869558159878,-122.2873668213436,1680,4725,1940,0,690,990,7,6,4,1.0,3,1,1,0,300,0
2021-11-23,975000,3.0,47.66869558159878,-122.2873668213436,1680,4725,1940,0,690,990,7,6,4,1.0,3,1,1,0,300,0
2021-11-29,751000,3.0,47.54042825765099,-122.2763589925535,1090,5588,1947,0,0,1090,6,0,4,1.0,2,1,0,0,200,0
2021-12-01,1850000,,47.42457417382758,-121.9865498046861,3720,240274,1992,0,1330,2390,9,8,3,1.0,5,3,0,0,0,520
2021-12-01,785000,2.0,47.55366492484966,-122.27797815232672,1350,5986,1948,0,500,850,7,7,4,1.0,3,2,0,0,220,0
2021-11-29,985000,2.0,47.558135366641125,-122.39726465639748,1970,6100,1947,0,740,890,7,6,4,1.5,3,1,2,0,0,0
2021-11-29,900000,3.0,47.76241019561933,-122.29741413655768,2520,8875,1977,0,910,1610,8,7,4,1.0,4,1,2,0,560,0
2021-11-29,1250000,2.0,47.729911943305495,-122.20383471602769,1660,9235,1975,0,500,1160,7,7,5,1.0,4,3,0,0,120,360
2021-11-30,470000,4.0,47.37093554307699,-122.07143978653724,1130,8476,1995,0,0,1130,7,0,3,1.0,3,2,0,0,0,560
2021-11-27,600000,,47.31777092046531,-122.350785966547,1830,7442,1992,0,0,1040,8,0,3,2.0,4,2,0,1,0,440
2021-12-01,550000,2.0,47.36197389718448,-122.04534807551394,1300,7320,1988,0,0,1300,7,0,4,1.0,3,2,0,0,0,580
2021-11-17,875000,,47.66030905701845,-122.28761849815396,1150,5000,1941,0,190,960,7,6,3,1.0,2,1,0,0,200,0
2021-12-01,475000,3.0,47.28703358759075,-122.19432481088232,1300,8800,1962,0,0,1300,7,0,4,1.0,3,1,0,1,0,480
2021-11-30,480000,3.0,47.31394123794629,-122.21138029352387,1550,8560,1963,0,0,1550,8,0,4,1.0,3,1,0,1,0,470
2021-11-29,800000,1.0,47.68587458930771,-122.11380497146004,1090,11714,1967,0,0,1090,7,0,4,1.0,3,1,0,1,0,510
2021-11-30,1760000,,47.583504011219894,-122.24489759760314,2600,6000,1953,0,1100,1500,7,6,4,1.0,3,2,0,0,400,0
2021-11-29,1050000,2.0,47.336599990802696,-122.34248404185496,3260,11999,1971,0,1400,1860,8,8,4,1.0,6,1,2,0,0,530
2021-11-27,724000,2.0,47.70661036572034,-122.30306504755396,1150,14200,1938,0,0,1150,6,0,4,1.0,3,2,0,0,0,220
2021-11-23,1000000,2.0,47.632190481600134,-122.03171790185743,1220,11804,1983,0,240,980,7,7,3,1.0,3,2,0,0,360,40
2021-12-01,1245000,3.0,47.650917036234475,-122.37321147933342,1550,6000,1910,0,0,1140,7,0,3,1.5,2,1,0,0,0,0
2021-11-23,450000,2.0,47.480204073483655,-122.34726230533728,790,7600,1944,0,0,790,6,0,3,1.0,2,1,0,0,0,0
2021-11-29,455000,3.0,47.47907990885399,-122.27759018531168,970,8500,1910,0,0,970,6,0,4,1.0,2,1,0,0,250,0
2021-11-27,500000,2.0,47.37574992012695,-122.22016872538144,1290,10665,1959,0,0,1290,7,0,4,1.0,3,1,0,1,0,310
2021-12-02,595000,4.0,47.25861393973451,-122.21512860613802,2590,7937,1989,0,1150,1440,8,8,4,1.0,4,2,1,0,290,200
2021-11-30,750000,5.0,47.61273613715876,-122.11529399220214,1470,1612,1967,0,480,990,8,7,4,1.0,2,1,0,1,340,0
2021-11-29,504000,2.0,47.51665636918756,-122.36361338711316,810,8160,1930,0,0,810,6,0,3,1.0,2,1,0,0,0,0
2021-12-01,650000,3.0,47.35733338037663,-122.09082097067912,1730,38298,1970,0,0,1730,7,0,5,1.0,3,1,1,0,0,530
2021-12-02,680000,,47.44557014694369,-122.12973236216696,2100,7004,1975,0,820,1280,8,7,3,1.0,4,1,1,0,240,200
2021-11-16,430000,6.0,47.28910037186692,-122.22060101323096,960,7314,1960,0,0,960,6,0,4,1.0,3,1,0,0,0,340
2021-11-30,541000,,47.45545484577307,-122.1848929671189,1330,10214,1963,0,0,1330,7,0,3,1.0,3,1,0,1,0,550
2021-12-02,712000,2.0,47.43133011564338,-122.27617254897504,1800,9600,1958,0,400,1400,7,6,4,1.0,4,2,0,0,270,0
2021-11-29,905000,2.0,47.68274446251626,-122.30323537700586,1750,5150,1952,0,640,1110,7,6,3,1.0,3,1,0,1,0,0
2021-12-01,558000,5.0,47.372083857481755,-122.07232182750704,1470,9335,1996,0,0,800,7,0,4,2.0,3,2,0,1,0,480
2021-11-23,799000,4.0,47.76826441101062,-122.31806495771804,2600,10330,1952,0,1300,1300,7,6,4,1.0,3,1,1,0,0,0
2021-11-29,750000,3.0,47.54578707961394,-122.37532273484932,2760,3331,1929,0,1030,1030,7,6,5,1.5,4,1,2,0,0,0
2021-12-02,815000,3.0,47.67543931103235,-122.30093939589626,1750,3034,1926,0,420,830,7,6,3,1.5,4,1,1,0,0,0
2021-12-04,780000,2.0,47.746514169488464,-122.3263992184318,1550,8879,1950,0,630,920,7,6,5,1.0,3,1,1,0,290,0
2021-11-29,599950,1.0,47.44497097766932,-122.13501300420104,2060,7350,1976,0,390,1670,8,6,4,1.0,3,1,2,0,440,120
2021-11-29,600000,3.0,47.307539511981744,-122.32920745593826,1715,8273,1996,0,0,975,7,0,4,2.0,3,1,1,1,0,534
2021-12-03,699000,6.0,47.52694540180886,-122.35738462838478,1260,6400,1947,0,460,800,7,6,4,1.0,3,1,1,0,290,0
2021-11-09,750000,2.0,47.56660905364825,-122.29202112037346,1940,9893,1904,0,0,970,7,0,3,2.0,4,1,0,1,0,0
2021-11-24,595000,2.0,47.7538801904437,-122.02854242789702,1560,79714,1978,0,0,1560,7,0,5,1.0,4,2,1,0,0,0
2021-11-29,555000,3.0,47.45465935580381,-122.17446162263244,1090,7171,1967,0,0,1090,7,0,4,1.0,3,1,0,1,0,550
2021-11-30,992000,3.0,47.68377284169433,-122.36520309034566,1740,3860,1931,0,790,950,7,7,5,1.0,3,1,1,0,160,0
2021-11-23,639500,2.0,47.35335206634807,-122.04689099535616,1860,6137,1993,0,420,1440,8,7,4,1.0,4,2,0,1,380,350
2021-11-29,860000,5.0,47.523635952144566,-121.81384013112348,1590,6534,1945,0,0,1060,7,0,5,1.5,3,1,0,1,0,0
2021-12-03,880000,2.0,47.69248104191389,-122.38994920584872,1320,6240,1939,0,0,1320,6,0,3,1.0,2,1,0,0,0,0
2021-12-02,975000,2.0,47.74406835448902,-122.3417041429752,1870,8213,1972,0,650,1220,7,7,5,1.0,3,2,1,0,530,0
2021-12-02,2030000,3.0,47.53135197151976,-122.219818389307,2350,18730,1981,0,0,1420,10,0,5,2.0,3,2,0,1,0,710
2021-12-01,1000000,2.0,47.68642776129946,-122.35985984472369,1620,3120,1926,0,810,810,6,6,4,1.0,3,1,1,1,0,0
2021-12-04,1100000,2.0,47.57579612062568,-122.31257456594447,2090,3420,1919,0,630,930,7,7,5,1.5,3,1,1,0,0,0
2021-12-03,625000,6.0,47.48999756286446,-122.31581209389202,2210,8621,1951,0,960,1250,7,6,5,1.0,4,1,1,0,290,0
2021-11-19,505000,3.0,47.35483616041143,-122.0397461452897,1390,7200,1990,0,0,660,7,0,4,2.0,3,1,1,1,0,400
2021-12-03,1300000,2.0,47.32967203687856,-122.03159388121482,2360,24935,1960,0,1180,1180,8,7,5,1.0,4,1,1,1,0,0
2021-12-03,720000,4.0,47.319532715702906,-122.12083935713116,1670,68076,1973,0,0,1670,8,0,5,1.0,3,2,0,0,0,440
2021-12-03,1465000,2.0,47.538115747632474,-122.1593569109786,2650,9393,1994,0,0,1290,8,0,3,2.0,3,2,0,1,0,660
2021-12-01,1960000,,47.58011470612765,-122.22812107627502,2700,9000,1975,0,870,1830,9,9,3,1.0,4,2,1,0,640,0
2021-12-01,410000,2.0,47.28921441356005,-122.27064490876911,970,4880,1958,0,0,970,6,0,5,1.0,3,1,0,0,0,0
2021-12-01,910000,2.0,47.574239462250574,-122.28957532910898,1080,4080,1903,0,0,690,6,0,4,1.5,3,1,1,0,0,0
2021-12-03,750000,2.0,47.44201496611936,-122.34330672051144,2330,8290,1973,0,770,1560,8,7,5,1.0,3,1,2,0,0,0
2021-12-01,638000,2.0,47.37913527101426,-122.28062242822284,2800,10050,1962,0,1400,1400,8,8,4,1.0,5,1,1,1,0,600
2021-12-03,380000,3.0,47.30409188156683,-122.2138195486966,860,7805,1947,0,0,860,6,0,4,1.0,3,1,0,0,0,0
2021-12-04,849950,4.0,47.6830907157549,-122.3453972140734,1640,3570,1924,0,730,910,6,5,4,1.0,4,1,1,0,0,0
2021-11-19,380000,2.0,47.316146206709355,-122.18262533421088,1040,2400,1969,0,0,520,6,0,5,2.0,3,1,0,0,0,0
2021-12-01,1225000,2.0,47.59471945912612,-122.13791091489745,1380,9000,1961,0,0,1380,7,0,4,1.0,3,1,0,1,0,420
2021-11-23,800000,2.0,47.67489588676571,-122.06536275681871,1270,11768,1969,0,0,1270,6,0,3,1.0,3,1,0,0,0,120
2021-11-29,523000,,47.73357264816744,-122.3404424746536,860,5250,1951,0,0,860,6,0,3,1.0,2,1,0,0,0,0
2021-12-03,875000,5.0,47.71699048692886,-122.32257648688174,2040,12844,1964,0,650,1390,8,6,4,1.0,4,1,2,0,700,0
2021-11-30,1410000,2.0,47.53277122749685,-122.17547085601215,2600,14252,1996,0,0,1410,8,0,3,2.0,4,2,0,1,0,440
2021-12-01,1425000,,47.63803824177732,-122.31708966953283,3550,3800,1920,0,600,1200,9,6,3,2.5,5,1,2,1,0,0
2021-11-12,675000,1.0,47.43437350871151,-122.16483996419552,2020,7210,1981,0,840,1180,8,8,3,1.0,4,1,2,0,220,240
2021-12-01,2725000,3.0,47.56714405292987,-122.15549132621432,3150,8783,1974,0,1110,2040,9,9,5,1.0,5,2,1,1,0,510
2021-11-30,2090000,,47.56001556739849,-122.16178005237876,3190,15200,1976,0,1130,1610,10,9,3,2.0,5,2,2,0,0,440
2021-11-23,2050000,3.0,47.749426241890625,-122.11412589602052,3420,35073,1986,0,0,2900,10,0,4,1.5,4,2,1,1,0,820
2021-11-22,810000,5.0,47.593736373846106,-122.30084182623072,1300,4000,1900,0,0,700,6,0,5,1.5,2,1,0,1,0,0
2021-12-01,595000,2.0,47.42537349192913,-122.33382637400793,1360,9702,1952,0,0,1360,7,0,4,1.0,4,1,0,0,0,0
2021-12-02,840000,2.0,47.77207100678597,-122.20915581744708,1340,15754,1967,0,0,1340,7,0,4,1.0,3,1,1,0,0,0
2021-11-19,1040000,2.0,47.35659797601843,-122.0871606644052,2590,118524,1993,0,0,2020,9,0,4,1.5,3,2,0,1,0,770
2021-12-01,510000,7.0,47.37523721665038,-122.11466059668028,1020,7700,1977,0,0,1020,7,0,5,1.0,3,1,0,1,0,680
2021-11-24,1012878,,47.68424510195921,-122.3481741009999,1570,4500,1907,0,440,750,7,6,3,1.5,3,1,0,1,0,0
2021-12-02,889000,3.0,47.464523389058755,-122.1515481298841,2150,5088,1998,0,0,1010,8,0,4,2.0,4,2,0,1,0,760
2021-12-01,1730000,2.0,47.72461459531768,-122.2569196035636,3460,14083,1988,0,830,1430,9,9,3,2.0,5,2,1,1,710,0
2021-12-03,595000,2.0,47.45755935434954,-122.18092873738163,1510,9201,1958,0,0,1510,6,0,5,1.0,3,1,1,0,0,0
2021-11-30,570000,,47.36855041671181,-122.14760265215632,1700,9600,1971,0,0,1700,7,0,3,1.0,4,2,0,0,0,480
2021-12-03,1650000,2.0,47.64465799541282,-122.3187096803105,2460,5500,1927,0,500,1340,8,7,4,1.5,4,1,1,1,0,0
2021-12-01,660000,3.0,47.54134837120178,-122.35115721992132,1170,6960,1961,0,0,1170,7,0,4,1.0,3,1,1,0,0,0
2021-12-02,978000,3.0,47.523277937637594,-122.18500217223242,2720,10800,1966,0,860,1860,8,7,4,1.0,4,2,2,0,970,0
2021-11-30,395000,,47.3821022596958,-122.28782428867552,1010,7875,1959,0,0,1010,7,0,5,1.0,3,1,0,0,0,430
2021-12-03,547000,,47.496298558715466,-122.23527916908306,1490,9075,1955,0,0,1490,7,0,3,1.0,3,1,0,0,0,0
2021-12-04,2470000,2.0,47.55957996472392,-122.21857970118448,2500,10034,1967,0,0,2500,9,0,5,1.0,4,1,1,0,0,640
2021-12-02,640000,3.0,47.29710315990876,-122.10570356159414,2400,46173,1978,0,1020,1380,7,7,4,1.0,3,1,1,1,320,160
2021-11-30,476000,,47.33027842090761,-122.3223760816811,1720,6804,1975,0,460,1260,7,7,4,1.0,3,2,1,0,530,0
2021-11-03,460000,2.0,47.385632770476775,-122.22779491425348,1412,6715,1981,0,0,1412,6,0,4,1.0,3,1,1,0,0,0
2021-11-18,945000,3.0,47.67763372784488,-122.36574711033728,1900,2900,1937,0,860,1040,7,7,5,1.0,3,1,1,0,180,0
2021-11-19,665000,3.0,47.409062185774474,-122.20325318281704,1640,9660,1989,0,360,1280,7,7,4,1.0,4,1,1,1,340,100
2021-12-02,480000,2.0,47.277886419507645,-122.20524347641792,1260,7455,1967,0,0,1260,7,0,4,1.0,3,2,0,0,0,440
2021-11-30,681000,2.0,47.77372111382414,-122.35506617707782,1280,8453,1959,0,0,1280,7,0,3,1.0,3,1,0,0,0,0
2021-12-03,635000,,47.409788162117906,-122.18794075940252,2480,8532,1984,0,0,1110,7,0,3,2.0,3,1,1,1,0,510
2021-12-03,890000,2.0,47.722772740930544,-122.16230659589124,1030,4327,1980,0,0,1030,7,0,5,1.0,2,1,0,1,0,400
2021-11-29,1761000,4.0,47.66534157678272,-122.15065513967134,2100,8550,1973,0,0,1080,7,0,4,2.0,4,1,1,1,0,480
2021-11-30,551000,,47.34021321695764,-122.3063732315271,1480,10295,1968,0,0,1480,7,0,3,1.0,3,1,1,0,0,480
2021-12-01,1950000,2.0,47.56604407653226,-122.22522712575729,3530,15405,1968,0,1680,1850,8,8,5,1.0,6,1,3,1,0,420
2021-11-24,505000,,47.50091494647225,-122.3378357200948,1170,11335,1954,0,0,1170,7,0,3,1.0,3,1,0,0,0,0
2021-11-22,760000,2.0,47.703099672944205,-122.34869893803226,1450,3936,1921,0,500,950,6,6,4,1.0,3,2,0,0,0,80
2021-12-03,1220000,2.0,47.63386767814189,-122.11876014476636,1250,7229,1964,0,0,1250,7,0,5,1.0,3,1,1,0,0,480
2021-12-01,850000,3.0,47.56940174515509,-122.393821218485,2510,5969,1950,0,0,1460,7,0,3,2.0,5,3,0,0,0,0
2021-12-01,2470290,3.0,47.56851011152069,-122.21980485443436,3030,10125,1990,0,0,1750,9,0,4,2.0,4,2,0,1,0,500
2021-12-06,570000,2.0,47.47990552382899,-122.3015025978263,1710,9527,1961,0,0,1710,7,0,3,1.0,4,1,1,0,0,0
2021-12-02,780000,2.0,47.50800913867018,-122.16184854025362,1570,6958,1968,0,400,1170,7,6,3,1.0,3,1,1,1,150,290
2021-12-06,1435000,5.0,47.569324044463045,-122.00185283969948,2190,5085,1992,0,0,1240,8,0,4,2.0,4,3,0,0,0,480
2021-12-01,1165088,3.0,47.68171695731764,-122.27783365626844,1700,5346,1953,0,0,1700,8,0,4,1.0,3,1,1,0,0,420
2021-12-01,610000,4.0,47.263395447595485,-122.30310000106944,1640,7281,1984,0,380,1260,7,7,5,1.0,3,1,2,0,290,220
2021-12-06,939950,3.0,47.463907209706335,-122.3589804506689,2630,10800,1978,0,900,1730,8,7,5,1.0,4,2,1,0,690,0
2021-12-06,1385000,3.0,47.57049142055193,-121.86650607117396,4300,44398,1996,0,1550,1550,9,8,4,2.0,4,3,0,1,0,680
2021-12-06,569000,,47.31303363655768,-122.18511612653911,1910,7650,1979,0,0,1140,8,0,4,2.0,4,2,0,1,0,440
2021-11-24,655000,2.0,47.41070533396273,-122.1738206794801,1820,8910,1975,0,580,1240,7,6,4,1.0,3,1,1,1,0,480
2021-11-30,465950,6.0,47.19455966434316,-122.00259880815162,1260,7897,1979,0,0,1260,7,0,4,1.0,4,1,0,0,0,400
2021-12-07,1450000,,47.67800895177855,-122.40150120921848,1740,4416,1905,0,800,940,7,6,4,1.0,3,1,1,0,0,0
2021-12-01,1755000,3.0,47.68692743327121,-122.11033055093516,2430,8846,1979,0,1010,1420,8,7,4,1.0,4,1,2,0,360,270
2021-12-01,1750000,,47.564313474177915,-122.21368774577428,2730,17276,1976,0,780,1950,9,8,4,1.0,4,2,1,0,0,570
2021-12-06,1250000,3.0,47.48224478077118,-121.7666946789198,2520,15033,1991,0,0,1400,9,0,4,2.0,4,3,0,0,0,910
2021-12-06,520000,2.0,47.48599475442269,-122.23396302233157,830,21100,1943,0,0,830,6,0,3,1.0,2,1,0,0,0,0
2021-11-23,590000,5.0,47.52415972875407,-121.8288791346898,1030,7470,1917,0,0,1030,6,0,4,1.0,2,2,0,0,0,430
2021-11-30,2385000,2.0,47.706493822005896,-122.0711993238744,3180,18962,1997,0,0,1500,10,0,3,2.0,4,2,1,0,0,870
2021-11-30,615000,4.0,47.69392101176728,-122.1843838971083,810,3211,1982,0,0,470,7,0,4,2.0,1,1,0,1,0,0
2021-12-01,912000,2.0,47.55324780231846,-122.37934520644444,1810,6350,1925,0,890,920,7,7,5,1.0,3,1,1,0,0,0
2021-12-01,1410000,,47.67433889831536,-122.14505864891557,1490,8314,1975,0,0,1490,7,0,4,1.0,3,1,1,0,0,480
2021-12-06,473000,4.0,47.26301709480223,-122.24990188307726,1220,8800,1977,0,0,1220,7,0,5,1.0,3,1,0,1,0,0
2021-12-06,675000,4.0,47.42571303693922,-122.28263473074352,2060,9479,1977,0,960,1100,7,7,5,1.0,3,2,0,0,0,580
2021-12-02,500000,3.0,47.55035753566029,-122.36342080605596,1370,4960,1926,0,0,1370,7,0,3,1.0,3,1,0,1,0,0
2021-12-01,1321100,2.0,47.57066641781152,-122.02272349198071,2320,10484,1990,0,1090,1230,9,8,4,1.0,4,2,0,1,0,520
2021-11-30,2270000,,47.50214058369694,-122.22176621034758,3050,10892,1959,0,0,2250,8,0,3,2.0,3,1,2,1,0,570
2021-11-30,250000,5.0,47.76951424582071,-121.47984701733516,1040,114998,1928,0,0,1040,6,0,2,1.0,2,0,1,0,0,0
2021-12-01,1901000,3.0,47.69293991819556,-122.18880040438202,2460,8815,1987,0,640,1820,8,8,4,1.0,4,2,0,1,30,540
2021-12-06,728350,,47.45449460172555,-122.14363151458276,1960,9366,1968,0,0,1960,8,0,4,1.0,3,0,2,0,0,530
2021-12-06,550000,,47.49819339268931,-122.26141105134758,1180,7400,1951,0,180,1000,7,5,2,1.0,3,1,0,0,290,0
2021-12-01,538000,5.0,47.48270912400629,-122.33609591382309,1260,8775,1942,0,450,810,6,6,4,1.0,3,1,0,0,200,0
2021-12-02,645000,3.0,47.34008239814445,-122.275854808627,1750,8160,1976,0,530,1220,7,7,5,1.0,4,2,1,0,570,0
2021-11-30,425000,2.0,47.29644024534879,-122.37364536361272,1410,7370,1977,0,0,1410,7,0,4,1.0,3,1,1,0,0,460
2021-11-23,1249950,,47.65454110470266,-122.3384093210658,1800,5130,1928,0,0,900,8,0,3,2.0,3,1,1,0,200,0
2021-12-03,1300000,3.0,47.6369864145608,-122.02967990184584,1840,10609,1987,0,0,1010,8,0,5,2.0,3,1,1,1,0,480
2021-12-02,850000,2.0,47.37987672929611,-122.03396022471344,2320,9080,1994,0,0,1290,8,0,3,2.0,4,2,0,1,0,870
2021-12-06,750000,2.0,47.716682153873144,-122.31895687772987,1610,6000,1957,0,0,1440,8,0,3,1.5,4,1,0,1,0,410
2021-12-06,741000,1.0,47.76213109033385,-122.26455473560895,2290,9921,1962,0,870,1420,8,8,5,1.0,4,1,2,0,500,0
2021-11-30,699500,3.0,47.306751664313865,-122.33916728402588,4020,9082,1981,0,1090,1730,9,8,4,2.0,6,3,1,0,0,530
2021-11-30,1310000,4.0,47.75977959872753,-122.07243115347626,1990,36846,1977,0,500,1490,8,7,4,1.0,3,1,1,1,290,190
2021-12-02,1400000,,47.74127701522123,-122.12790842869254,2010,45302,1983,0,0,1130,8,0,3,2.0,3,1,1,1,0,480
2021-11-30,915000,2.0,47.56808913850341,-121.9030682578788,1810,11875,1969,0,0,1220,7,0,5,1.5,3,2,0,0,0,0
2021-12-01,947000,,47.650336383766906,-122.36898567382693,2060,5540,1953,0,930,1130,8,6,3,1.0,4,2,1,0,200,0
2021-11-29,1591000,4.0,47.589930432110926,-122.11758892954028,2580,7426,1969,0,1270,1310,8,7,4,1.0,6,1,2,0,0,520
2021-12-03,515000,3.0,47.51680089273068,-122.37642229138852,710,7200,1942,0,0,710,6,0,3,1.0,2,1,0,0,0,0
2021-11-30,1510000,2.0,47.53539401307307,-122.05253128432294,2190,9602,1986,0,0,1290,8,0,3,2.0,3,2,0,1,0,530
2021-12-06,775051,2.0,47.222811707544146,-122.00815719355616,3400,50965,1995,0,0,2760,8,0,5,2.0,3,1,2,1,0,700
2021-12-06,775000,3.0,47.33209708480989,-122.200719486028,2410,8572,1990,0,830,1580,9,9,4,1.0,4,2,0,1,0,460
2021-12-08,930000,2.0,47.37637499129779,-122.05633370525314,2290,44866,1978,0,780,1510,8,7,4,1.0,3,1,1,1,570,0
2021-12-07,750000,4.0,47.33444250858179,-122.3473511614841,3000,11160,1967,0,920,2080,8,7,3,1.0,4,1,2,0,560,0
2021-11-30,900000,3.0,47.26023546868266,-122.17815896023532,2260,209088,1963,0,0,2260,7,0,4,1.0,4,1,1,0,0,0
2021-12-03,825000,3.0,47.43403293459625,-122.16978096137456,2000,7560,1968,0,700,1300,7,7,5,1.0,3,2,0,1,550,0
2021-12-03,952250,3.0,47.37517094342137,-122.02941553570513,3080,12476,1990,0,0,1540,10,0,3,2.0,3,2,0,1,0,760
2021-11-29,951000,,47.67384757972398,-122.32762736574362,1600,3060,1977,0,0,820,7,0,3,2.0,3,1,0,1,0,0
2021-12-08,615000,3.0,47.505000931963515,-122.32404688233748,1960,11117,1941,0,760,1200,7,6,5,1.0,3,2,0,1,0,0
2021-12-06,725000,3.0,47.7731063791217,-122.21326762435204,1760,10774,1968,0,0,1760,7,0,3,1.0,3,1,0,0,0,0
2021-12-07,814000,,47.663228166857,-122.292895742615,1100,3981,1955,0,0,1100,7,0,3,1.0,3,1,0,0,0,300
2021-12-03,535000,3.0,47.31459113062458,-122.0228544551602,1480,7200,1994,0,0,780,7,0,3,2.0,3,2,0,1,0,460
2021-11-29,1290000,,47.46664136354816,-122.00336062949894,2470,41053,1978,0,0,1420,8,0,5,2.0,4,2,0,1,0,480
2021-12-01,565000,2.0,47.41168317495405,-122.17853190357506,1250,10979,1972,0,0,1250,7,0,5,1.0,4,1,0,0,0,380
2021-12-05,1210000,2.0,47.60725748319803,-122.30723455326284,1840,5120,1902,0,0,920,8,0,5,2.0,4,1,0,1,0,0
2021-11-18,450000,,47.588511460896775,-122.38995650791546,960,5750,1948,0,0,960,8,0,3,1.0,2,1,0,0,0,0
2021-12-06,910000,1.0,47.67033279278914,-122.32394338288748,1050,4000,1929,0,0,1050,8,0,3,1.5,2,1,0,0,200,0
2021-11-26,640000,,47.328150977641265,-122.35371585736551,1920,15000,1979,0,0,950,7,0,5,2.0,4,1,1,1,0,530
2021-12-06,852000,2.0,47.47904599149852,-122.0984124690816,1950,49222,1964,0,700,1250,7,6,5,1.0,3,1,1,1,0,0
2021-12-02,615000,,47.34126803540726,-122.19263515166509,1920,23400,1978,0,260,1660,7,7,4,1.0,3,1,1,1,550,170
2021-11-29,1508000,4.0,47.570370535753355,-122.0075158580527,2120,5363,1994,0,0,1170,8,0,3,2.0,3,2,0,1,0,540
2021-12-06,770000,3.0,47.542704703674815,-122.27715411450224,2540,8636,1948,0,0,2540,7,0,4,1.0,4,2,0,0,0,0
2021-12-06,663000,,47.521297205936435,-122.37292324165269,1530,7080,1958,0,0,1530,7,0,4,1.0,3,1,0,1,0,280
2021-12-07,880000,6.0,47.63522590298334,-122.0359213718699,1210,10465,1981,0,380,830,7,7,3,1.0,3,1,0,1,0,380
2021-12-07,645000,2.0,47.33133746291889,-122.35110057247157,1920,16000,1958,0,610,1310,7,7,3,1.0,3,1,1,0,700,0
2021-12-04,3000000,,47.63760981151601,-121.99274319288833,5170,79318,1997,0,0,2650,12,0,3,2.0,4,3,1,1,0,1070
2021-12-08,760000,,47.41023986708327,-122.21427437400662,2520,12009,1996,0,1250,1270,7,7,4,1.0,4,3,0,0,0,660
2021-11-24,530000,2.0,47.335391016744246,-122.26784460755064,1250,10458,1983,0,0,1250,7,0,4,1.0,3,1,1,0,0,440
2021-12-06,851000,3.0,47.71035435612053,-122.28461768178131,1640,6037,1944,0,0,1290,7,0,3,2.0,4,1,1,1,0,0
2021-12-01,1365248,3.0,47.57556811123053,-122.13688135895129,1880,10743,1954,0,0,1880,7,0,4,1.0,4,1,1,0,0,0
2021-12-02,1145000,3.0,47.65207495788679,-122.39784823465392,1990,6000,1944,0,560,1430,7,7,5,1.0,3,2,0,0,200,0
2021-11-29,4800000,,47.63310126560051,-122.22088679652047,4160,21274,1968,0,410,3750,11,10,4,1.0,4,2,2,1,700,0
2021-11-23,835000,5.0,47.56951075777578,-121.90048561693776,1400,10125,1974,0,0,1400,6,0,5,1.0,3,2,0,0,0,0
2021-12-02,1451000,,47.73724340093248,-122.23641815776496,2130,6825,1998,0,0,1020,9,0,3,2.0,4,2,0,1,0,740
2021-12-07,418000,3.0,47.390419980411544,-122.1973672248481,2130,7114,1966,0,800,1330,7,7,3,1.0,4,1,1,0,530,0
2021-12-08,320000,1.0,47.483662303486085,-122.30530404811168,860,11250,1942,0,0,860,6,0,5,1.0,2,1,0,0,0,0
2021-11-26,575000,1.0,47.40274099122607,-122.19992780855824,3460,12734,1957,0,1440,2020,7,7,2,1.0,4,1,1,0,0,0
2021-11-29,850000,,47.74237546910807,-122.29497415598192,1510,10753,1953,0,0,1510,7,0,4,1.0,3,0,1,1,0,0
2021-12-06,535000,,47.45989786631386,-122.1645580486275,1520,7210,1979,0,440,1080,7,7,3,1.0,3,2,0,0,440,0
